country,election_year,date_raw,pollster,sample_size,party,pct,source_table
australia,2010,Election,,,ALP (Primary),38.0,australia_2010_table0.csv
australia,2010,17–19 Aug 2010,,,ALP (Primary),36.2,australia_2010_table0.csv
australia,2010,13–15 Aug 2010,,,ALP (Primary),38.0,australia_2010_table0.csv
australia,2010,6–8 Aug 2010,,,ALP (Primary),38.0,australia_2010_table0.csv
australia,2010,30 Jul – 1 Aug 2010,,,ALP (Primary),37.0,australia_2010_table0.csv
australia,2010,23–25 Jul 2010,,,ALP (Primary),40.0,australia_2010_table0.csv
australia,2010,16–18 Jul 2010,,,ALP (Primary),42.0,australia_2010_table0.csv
australia,2010,25–27 Jun 2010,,,ALP (Primary),42.0,australia_2010_table0.csv
australia,2010,18–20 Jun 2010,,,ALP (Primary),35.0,australia_2010_table0.csv
australia,2010,28–30 May 2010,,,ALP (Primary),35.0,australia_2010_table0.csv
australia,2010,14–16 May 2010,,,ALP (Primary),37.0,australia_2010_table0.csv
australia,2010,30 Apr-2 May 2010,,,ALP (Primary),35.0,australia_2010_table0.csv
australia,2010,16–18 Apr 2010,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,26–28 Mar 2010,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,12–14 Mar 2010,,,ALP (Primary),39.0,australia_2010_table0.csv
australia,2010,26–28 Feb 2010,,,ALP (Primary),40.0,australia_2010_table0.csv
australia,2010,12–14 Feb 2010,,,ALP (Primary),39.0,australia_2010_table0.csv
australia,2010,29–31 Jan 2010,,,ALP (Primary),40.0,australia_2010_table0.csv
australia,2010,15–17 Jan 2010,,,ALP (Primary),40.0,australia_2010_table0.csv
australia,2010,4–6 Dec 2009,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,27–29 Nov 2009,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,13–15 Nov 2009,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,30 Oct – 1 Nov 2009,,,ALP (Primary),41.0,australia_2010_table0.csv
australia,2010,16–18 Oct 2009,,,ALP (Primary),48.0,australia_2010_table0.csv
australia,2010,2 – 4 Oct 2009[3],,,ALP (Primary),46.0,australia_2010_table0.csv
australia,2010,18–20 Sep 2009,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,4–6 Sep 2009,,,ALP (Primary),44.0,australia_2010_table0.csv
australia,2010,21–23 Aug 2009,,,ALP (Primary),44.0,australia_2010_table0.csv
australia,2010,7–9 Aug 2009,,,ALP (Primary),45.0,australia_2010_table0.csv
australia,2010,24–26 Jul 2009,,,ALP (Primary),46.0,australia_2010_table0.csv
australia,2010,10–12 Jul 2009,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,26–28 Jun 2009,,,ALP (Primary),44.0,australia_2010_table0.csv
australia,2010,12–14 Jun 2009,,,ALP (Primary),41.0,australia_2010_table0.csv
australia,2010,29–31 May 2009,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,15–17 May 2009,,,ALP (Primary),46.0,australia_2010_table0.csv
australia,2010,1–3 May 2009,,,ALP (Primary),42.0,australia_2010_table0.csv
australia,2010,17–19 Apr 2009,,,ALP (Primary),47.0,australia_2010_table0.csv
australia,2010,3–5 Apr 2009,,,ALP (Primary),47.0,australia_2010_table0.csv
australia,2010,20–22 Mar 2009,,,ALP (Primary),45.0,australia_2010_table0.csv
australia,2010,7–9 Mar 2009,,,ALP (Primary),44.0,australia_2010_table0.csv
australia,2010,20–22 Feb 2009,,,ALP (Primary),47.0,australia_2010_table0.csv
australia,2010,6–8 Feb 2009,,,ALP (Primary),48.0,australia_2010_table0.csv
australia,2010,16–18 Jan 2009,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,5–7 Dec 2008,,,ALP (Primary),48.0,australia_2010_table0.csv
australia,2010,21–23 Nov 2008,,,ALP (Primary),42.0,australia_2010_table0.csv
australia,2010,7–9 Nov 2008,,,ALP (Primary),44.0,australia_2010_table0.csv
australia,2010,24–26 Oct 2008,,,ALP (Primary),44.0,australia_2010_table0.csv
australia,2010,10–12 Oct 2008,,,ALP (Primary),41.0,australia_2010_table0.csv
australia,2010,19–21 Sep 2008,,,ALP (Primary),42.0,australia_2010_table0.csv
australia,2010,5–7 Sep 2008,,,ALP (Primary),44.0,australia_2010_table0.csv
australia,2010,22–24 Aug 2008,,,ALP (Primary),45.0,australia_2010_table0.csv
australia,2010,8–10 Aug 2008,,,ALP (Primary),47.0,australia_2010_table0.csv
australia,2010,25–27 Jul 2008,,,ALP (Primary),47.0,australia_2010_table0.csv
australia,2010,11–13 Jul 2008,,,ALP (Primary),43.0,australia_2010_table0.csv
australia,2010,27–29 Jun 2008,,,ALP (Primary),44.0,australia_2010_table0.csv
australia,2010,13–15 Jun 2008,,,ALP (Primary),46.0,australia_2010_table0.csv
australia,2010,30 May – 1 Jun 2008,,,ALP (Primary),46.0,australia_2010_table0.csv
australia,2010,16–18 May 2008,,,ALP (Primary),47.0,australia_2010_table0.csv
australia,2010,2–4 May 2008,,,ALP (Primary),47.0,australia_2010_table0.csv
australia,2010,18–20 Apr 2008,,,ALP (Primary),51.0,australia_2010_table0.csv
australia,2010,4–6 Apr 2008,,,ALP (Primary),48.0,australia_2010_table0.csv
australia,2010,14–16 Mar 2008,,,ALP (Primary),47.0,australia_2010_table0.csv
australia,2010,29 Feb – 2 Mar 2008,,,ALP (Primary),51.0,australia_2010_table0.csv
australia,2010,15–17 Feb 2008,,,ALP (Primary),46.0,australia_2010_table0.csv
australia,2010,18–20 Jan 2008,,,ALP (Primary),46.0,australia_2010_table0.csv
australia,2010,2007 election,,,ALP (Primary),43.4,australia_2010_table0.csv
australia,2010,20–22 Nov 2007,,,ALP (Primary),44.0,australia_2010_table0.csv
australia,2010,Election,,,LIB (Primary),43.4,australia_2010_table0.csv
australia,2010,17–19 Aug 2010,,,LIB (Primary),43.4,australia_2010_table0.csv
australia,2010,13–15 Aug 2010,,,LIB (Primary),41.0,australia_2010_table0.csv
australia,2010,6–8 Aug 2010,,,LIB (Primary),42.0,australia_2010_table0.csv
australia,2010,30 Jul – 1 Aug 2010,,,LIB (Primary),44.0,australia_2010_table0.csv
australia,2010,23–25 Jul 2010,,,LIB (Primary),42.0,australia_2010_table0.csv
australia,2010,16–18 Jul 2010,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,25–27 Jun 2010,,,LIB (Primary),37.0,australia_2010_table0.csv
australia,2010,18–20 Jun 2010,,,LIB (Primary),36.0,australia_2010_table0.csv
australia,2010,28–30 May 2010,,,LIB (Primary),38.0,australia_2010_table0.csv
australia,2010,14–16 May 2010,,,LIB (Primary),40.0,australia_2010_table0.csv
australia,2010,30 Apr-2 May 2010,,,LIB (Primary),38.0,australia_2010_table0.csv
australia,2010,16–18 Apr 2010,,,LIB (Primary),37.0,australia_2010_table0.csv
australia,2010,26–28 Mar 2010,,,LIB (Primary),35.0,australia_2010_table0.csv
australia,2010,12–14 Mar 2010,,,LIB (Primary),37.0,australia_2010_table0.csv
australia,2010,26–28 Feb 2010,,,LIB (Primary),37.0,australia_2010_table0.csv
australia,2010,12–14 Feb 2010,,,LIB (Primary),36.0,australia_2010_table0.csv
australia,2010,29–31 Jan 2010,,,LIB (Primary),37.0,australia_2010_table0.csv
australia,2010,15–17 Jan 2010,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,4–6 Dec 2009,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,27–29 Nov 2009,,,LIB (Primary),30.0,australia_2010_table0.csv
australia,2010,13–15 Nov 2009,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,30 Oct – 1 Nov 2009,,,LIB (Primary),36.0,australia_2010_table0.csv
australia,2010,16–18 Oct 2009,,,LIB (Primary),30.0,australia_2010_table0.csv
australia,2010,2 – 4 Oct 2009[3],,,LIB (Primary),31.0,australia_2010_table0.csv
australia,2010,18–20 Sep 2009,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,4–6 Sep 2009,,,LIB (Primary),35.0,australia_2010_table0.csv
australia,2010,21–23 Aug 2009,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,7–9 Aug 2009,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,24–26 Jul 2009,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,10–12 Jul 2009,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,26–28 Jun 2009,,,LIB (Primary),32.0,australia_2010_table0.csv
australia,2010,12–14 Jun 2009,,,LIB (Primary),36.0,australia_2010_table0.csv
australia,2010,29–31 May 2009,,,LIB (Primary),35.0,australia_2010_table0.csv
australia,2010,15–17 May 2009,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,1–3 May 2009,,,LIB (Primary),35.0,australia_2010_table0.csv
australia,2010,17–19 Apr 2009,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,3–5 Apr 2009,,,LIB (Primary),32.0,australia_2010_table0.csv
australia,2010,20–22 Mar 2009,,,LIB (Primary),32.0,australia_2010_table0.csv
australia,2010,7–9 Mar 2009,,,LIB (Primary),32.0,australia_2010_table0.csv
australia,2010,20–22 Feb 2009,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,6–8 Feb 2009,,,LIB (Primary),32.0,australia_2010_table0.csv
australia,2010,16–18 Jan 2009,,,LIB (Primary),35.0,australia_2010_table0.csv
australia,2010,5–7 Dec 2008,,,LIB (Primary),32.0,australia_2010_table0.csv
australia,2010,21–23 Nov 2008,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,7–9 Nov 2008,,,LIB (Primary),35.0,australia_2010_table0.csv
australia,2010,24–26 Oct 2008,,,LIB (Primary),36.0,australia_2010_table0.csv
australia,2010,10–12 Oct 2008,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,19–21 Sep 2008,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,5–7 Sep 2008,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,22–24 Aug 2008,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,8–10 Aug 2008,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,25–27 Jul 2008,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,11–13 Jul 2008,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,27–29 Jun 2008,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,13–15 Jun 2008,,,LIB (Primary),29.0,australia_2010_table0.csv
australia,2010,30 May – 1 Jun 2008,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,16–18 May 2008,,,LIB (Primary),34.0,australia_2010_table0.csv
australia,2010,2–4 May 2008,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,18–20 Apr 2008,,,LIB (Primary),30.0,australia_2010_table0.csv
australia,2010,4–6 Apr 2008,,,LIB (Primary),32.0,australia_2010_table0.csv
australia,2010,14–16 Mar 2008,,,LIB (Primary),31.0,australia_2010_table0.csv
australia,2010,29 Feb – 2 Mar 2008,,,LIB (Primary),28.0,australia_2010_table0.csv
australia,2010,15–17 Feb 2008,,,LIB (Primary),33.0,australia_2010_table0.csv
australia,2010,18–20 Jan 2008,,,LIB (Primary),32.0,australia_2010_table0.csv
australia,2010,2007 election,,,LIB (Primary),36.6,australia_2010_table0.csv
australia,2010,20–22 Nov 2007,,,LIB (Primary),39.0,australia_2010_table0.csv
australia,2010,16–18 Jul 2010,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,25–27 Jun 2010,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,18–20 Jun 2010,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,28–30 May 2010,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,14–16 May 2010,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,30 Apr-2 May 2010,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,16–18 Apr 2010,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,26–28 Mar 2010,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,12–14 Mar 2010,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,26–28 Feb 2010,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,12–14 Feb 2010,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,29–31 Jan 2010,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,15–17 Jan 2010,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,4–6 Dec 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,27–29 Nov 2009,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,13–15 Nov 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,30 Oct – 1 Nov 2009,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,16–18 Oct 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,2 – 4 Oct 2009[3],,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,18–20 Sep 2009,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,4–6 Sep 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,21–23 Aug 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,7–9 Aug 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,24–26 Jul 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,10–12 Jul 2009,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,26–28 Jun 2009,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,12–14 Jun 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,29–31 May 2009,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,15–17 May 2009,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,1–3 May 2009,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,17–19 Apr 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,3–5 Apr 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,20–22 Mar 2009,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,7–9 Mar 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,20–22 Feb 2009,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,6–8 Feb 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,16–18 Jan 2009,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,5–7 Dec 2008,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,21–23 Nov 2008,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,7–9 Nov 2008,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,24–26 Oct 2008,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,10–12 Oct 2008,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,19–21 Sep 2008,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,5–7 Sep 2008,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,22–24 Aug 2008,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,8–10 Aug 2008,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,25–27 Jul 2008,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,11–13 Jul 2008,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,27–29 Jun 2008,,,NAT (Primary),5.0,australia_2010_table0.csv
australia,2010,13–15 Jun 2008,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,30 May – 1 Jun 2008,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,16–18 May 2008,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,2–4 May 2008,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,18–20 Apr 2008,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,4–6 Apr 2008,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,14–16 Mar 2008,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,29 Feb – 2 Mar 2008,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,15–17 Feb 2008,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,18–20 Jan 2008,,,NAT (Primary),3.0,australia_2010_table0.csv
australia,2010,2007 election,,,NAT (Primary),5.5,australia_2010_table0.csv
australia,2010,20–22 Nov 2007,,,NAT (Primary),4.0,australia_2010_table0.csv
australia,2010,Election,,,GRN (Primary),11.8,australia_2010_table0.csv
australia,2010,17–19 Aug 2010,,,GRN (Primary),13.9,australia_2010_table0.csv
australia,2010,13–15 Aug 2010,,,GRN (Primary),14.0,australia_2010_table0.csv
australia,2010,6–8 Aug 2010,,,GRN (Primary),13.0,australia_2010_table0.csv
australia,2010,30 Jul – 1 Aug 2010,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,23–25 Jul 2010,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,16–18 Jul 2010,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,25–27 Jun 2010,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,18–20 Jun 2010,,,GRN (Primary),15.0,australia_2010_table0.csv
australia,2010,28–30 May 2010,,,GRN (Primary),16.0,australia_2010_table0.csv
australia,2010,14–16 May 2010,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,30 Apr-2 May 2010,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,16–18 Apr 2010,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,26–28 Mar 2010,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,12–14 Mar 2010,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,26–28 Feb 2010,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,12–14 Feb 2010,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,29–31 Jan 2010,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,15–17 Jan 2010,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,4–6 Dec 2009,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,27–29 Nov 2009,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,13–15 Nov 2009,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,30 Oct – 1 Nov 2009,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,16–18 Oct 2009,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,2 – 4 Oct 2009[3],,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,18–20 Sep 2009,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,4–6 Sep 2009,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,21–23 Aug 2009,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,7–9 Aug 2009,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,24–26 Jul 2009,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,10–12 Jul 2009,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,26–28 Jun 2009,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,12–14 Jun 2009,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,29–31 May 2009,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,15–17 May 2009,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,1–3 May 2009,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,17–19 Apr 2009,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,3–5 Apr 2009,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,20–22 Mar 2009,,,GRN (Primary),8.0,australia_2010_table0.csv
australia,2010,7–9 Mar 2009,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,20–22 Feb 2009,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,6–8 Feb 2009,,,GRN (Primary),8.0,australia_2010_table0.csv
australia,2010,16–18 Jan 2009,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,5–7 Dec 2008,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,21–23 Nov 2008,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,7–9 Nov 2008,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,24–26 Oct 2008,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,10–12 Oct 2008,,,GRN (Primary),13.0,australia_2010_table0.csv
australia,2010,19–21 Sep 2008,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,5–7 Sep 2008,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,22–24 Aug 2008,,,GRN (Primary),8.0,australia_2010_table0.csv
australia,2010,8–10 Aug 2008,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,25–27 Jul 2008,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,11–13 Jul 2008,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,27–29 Jun 2008,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,13–15 Jun 2008,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,30 May – 1 Jun 2008,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,16–18 May 2008,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,2–4 May 2008,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,18–20 Apr 2008,,,GRN (Primary),9.0,australia_2010_table0.csv
australia,2010,4–6 Apr 2008,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,14–16 Mar 2008,,,GRN (Primary),11.0,australia_2010_table0.csv
australia,2010,29 Feb – 2 Mar 2008,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,15–17 Feb 2008,,,GRN (Primary),10.0,australia_2010_table0.csv
australia,2010,18–20 Jan 2008,,,GRN (Primary),12.0,australia_2010_table0.csv
australia,2010,2007 election,,,GRN (Primary),7.8,australia_2010_table0.csv
australia,2010,20–22 Nov 2007,,,GRN (Primary),7.0,australia_2010_table0.csv
australia,2010,Election,,,OTHER (Primary),4.1,australia_2010_table0.csv
australia,2010,17–19 Aug 2010,,,OTHER (Primary),6.5,australia_2010_table0.csv
australia,2010,13–15 Aug 2010,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,6–8 Aug 2010,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,30 Jul – 1 Aug 2010,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,23–25 Jul 2010,,,OTHER (Primary),6.0,australia_2010_table0.csv
australia,2010,16–18 Jul 2010,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,25–27 Jun 2010,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,18–20 Jun 2010,,,OTHER (Primary),10.0,australia_2010_table0.csv
australia,2010,28–30 May 2010,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,14–16 May 2010,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,30 Apr-2 May 2010,,,OTHER (Primary),12.0,australia_2010_table0.csv
australia,2010,16–18 Apr 2010,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,26–28 Mar 2010,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,12–14 Mar 2010,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,26–28 Feb 2010,,,OTHER (Primary),10.0,australia_2010_table0.csv
australia,2010,12–14 Feb 2010,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,29–31 Jan 2010,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,15–17 Jan 2010,,,OTHER (Primary),10.0,australia_2010_table0.csv
australia,2010,4–6 Dec 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,27–29 Nov 2009,,,OTHER (Primary),10.0,australia_2010_table0.csv
australia,2010,13–15 Nov 2009,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,30 Oct – 1 Nov 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,16–18 Oct 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,2 – 4 Oct 2009[3],,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,18–20 Sep 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,4–6 Sep 2009,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,21–23 Aug 2009,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,7–9 Aug 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,24–26 Jul 2009,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,10–12 Jul 2009,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,26–28 Jun 2009,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,12–14 Jun 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,29–31 May 2009,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,15–17 May 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,1–3 May 2009,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,17–19 Apr 2009,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,3–5 Apr 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,20–22 Mar 2009,,,OTHER (Primary),10.0,australia_2010_table0.csv
australia,2010,7–9 Mar 2009,,,OTHER (Primary),10.0,australia_2010_table0.csv
australia,2010,20–22 Feb 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,6–8 Feb 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,16–18 Jan 2009,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,5–7 Dec 2008,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,21–23 Nov 2008,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,7–9 Nov 2008,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,24–26 Oct 2008,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,10–12 Oct 2008,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,19–21 Sep 2008,,,OTHER (Primary),10.0,australia_2010_table0.csv
australia,2010,5–7 Sep 2008,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,22–24 Aug 2008,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,8–10 Aug 2008,,,OTHER (Primary),6.0,australia_2010_table0.csv
australia,2010,25–27 Jul 2008,,,OTHER (Primary),6.0,australia_2010_table0.csv
australia,2010,11–13 Jul 2008,,,OTHER (Primary),8.0,australia_2010_table0.csv
australia,2010,27–29 Jun 2008,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,13–15 Jun 2008,,,OTHER (Primary),9.0,australia_2010_table0.csv
australia,2010,30 May – 1 Jun 2008,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,16–18 May 2008,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,2–4 May 2008,,,OTHER (Primary),7.0,australia_2010_table0.csv
australia,2010,18–20 Apr 2008,,,OTHER (Primary),6.0,australia_2010_table0.csv
australia,2010,4–6 Apr 2008,,,OTHER (Primary),7.0,australia_2010_table0.csv
