country,election_year,date_raw,pollster,sample_size,party,pct,source_table
us,2016,5/23/2016,,,OTHER,8.752726,pres_pollaverages_1968-2016.csv
us,2016,5/23/2016,,,REP,43.43075,pres_pollaverages_1968-2016.csv
us,2016,5/23/2016,,,DEM,44.18473,pres_pollaverages_1968-2016.csv
us,2016,5/24/2016,,,OTHER,8.752164,pres_pollaverages_1968-2016.csv
us,2016,5/24/2016,,,REP,43.3628,pres_pollaverages_1968-2016.csv
us,2016,5/24/2016,,,DEM,44.19992,pres_pollaverages_1968-2016.csv
us,2016,5/25/2016,,,OTHER,8.752164,pres_pollaverages_1968-2016.csv
us,2016,5/25/2016,,,REP,43.37844,pres_pollaverages_1968-2016.csv
us,2016,5/25/2016,,,DEM,44.21585,pres_pollaverages_1968-2016.csv
us,2016,5/26/2016,,,OTHER,8.752164,pres_pollaverages_1968-2016.csv
us,2016,5/26/2016,,,REP,43.45782,pres_pollaverages_1968-2016.csv
us,2016,5/26/2016,,,DEM,44.08557,pres_pollaverages_1968-2016.csv
us,2016,5/27/2016,,,OTHER,8.75205,pres_pollaverages_1968-2016.csv
us,2016,5/27/2016,,,REP,43.43723,pres_pollaverages_1968-2016.csv
us,2016,5/27/2016,,,DEM,44.07299,pres_pollaverages_1968-2016.csv
us,2016,5/28/2016,,,OTHER,8.75205,pres_pollaverages_1968-2016.csv
us,2016,5/28/2016,,,REP,43.359,pres_pollaverages_1968-2016.csv
us,2016,5/28/2016,,,DEM,44.10684,pres_pollaverages_1968-2016.csv
us,2016,5/29/2016,,,OTHER,8.75205,pres_pollaverages_1968-2016.csv
us,2016,5/29/2016,,,REP,43.47695,pres_pollaverages_1968-2016.csv
us,2016,5/29/2016,,,DEM,44.29289,pres_pollaverages_1968-2016.csv
us,2016,5/30/2016,,,OTHER,6.850646,pres_pollaverages_1968-2016.csv
us,2016,5/30/2016,,,REP,42.9847,pres_pollaverages_1968-2016.csv
us,2016,5/30/2016,,,DEM,44.07858,pres_pollaverages_1968-2016.csv
us,2016,5/31/2016,,,OTHER,6.850646,pres_pollaverages_1968-2016.csv
us,2016,5/31/2016,,,REP,42.94847,pres_pollaverages_1968-2016.csv
us,2016,5/31/2016,,,DEM,44.05272,pres_pollaverages_1968-2016.csv
us,2016,6/1/2016,,,OTHER,7.057198,pres_pollaverages_1968-2016.csv
us,2016,6/1/2016,,,REP,42.88638,pres_pollaverages_1968-2016.csv
us,2016,6/1/2016,,,DEM,43.94097,pres_pollaverages_1968-2016.csv
us,2016,6/2/2016,,,OTHER,7.057198,pres_pollaverages_1968-2016.csv
us,2016,6/2/2016,,,REP,42.75145,pres_pollaverages_1968-2016.csv
us,2016,6/2/2016,,,DEM,44.09292,pres_pollaverages_1968-2016.csv
us,2016,6/3/2016,,,OTHER,7.057198,pres_pollaverages_1968-2016.csv
us,2016,6/3/2016,,,REP,42.52071,pres_pollaverages_1968-2016.csv
us,2016,6/3/2016,,,DEM,44.17188,pres_pollaverages_1968-2016.csv
us,2016,6/4/2016,,,OTHER,7.057198,pres_pollaverages_1968-2016.csv
us,2016,6/4/2016,,,REP,42.34121,pres_pollaverages_1968-2016.csv
us,2016,6/4/2016,,,DEM,44.26293,pres_pollaverages_1968-2016.csv
us,2016,6/5/2016,,,OTHER,7.535748,pres_pollaverages_1968-2016.csv
us,2016,6/5/2016,,,REP,41.8954,pres_pollaverages_1968-2016.csv
us,2016,6/5/2016,,,DEM,44.18262,pres_pollaverages_1968-2016.csv
us,2016,6/6/2016,,,OTHER,7.535748,pres_pollaverages_1968-2016.csv
us,2016,6/6/2016,,,REP,41.71124,pres_pollaverages_1968-2016.csv
us,2016,6/6/2016,,,DEM,44.21402,pres_pollaverages_1968-2016.csv
us,2016,6/7/2016,,,OTHER,7.691061,pres_pollaverages_1968-2016.csv
us,2016,6/7/2016,,,REP,41.77028,pres_pollaverages_1968-2016.csv
us,2016,6/7/2016,,,DEM,43.91096,pres_pollaverages_1968-2016.csv
us,2016,6/8/2016,,,OTHER,6.9797,pres_pollaverages_1968-2016.csv
us,2016,6/8/2016,,,REP,39.81857,pres_pollaverages_1968-2016.csv
us,2016,6/8/2016,,,DEM,42.74662,pres_pollaverages_1968-2016.csv
us,2016,6/9/2016,,,OTHER,7.318151,pres_pollaverages_1968-2016.csv
us,2016,6/9/2016,,,REP,39.08626,pres_pollaverages_1968-2016.csv
us,2016,6/9/2016,,,DEM,42.8056,pres_pollaverages_1968-2016.csv
us,2016,6/10/2016,,,OTHER,7.274324,pres_pollaverages_1968-2016.csv
us,2016,6/10/2016,,,REP,38.79552,pres_pollaverages_1968-2016.csv
us,2016,6/10/2016,,,DEM,42.97179,pres_pollaverages_1968-2016.csv
us,2016,6/11/2016,,,OTHER,7.28305,pres_pollaverages_1968-2016.csv
us,2016,6/11/2016,,,REP,38.52656,pres_pollaverages_1968-2016.csv
us,2016,6/11/2016,,,DEM,42.9378,pres_pollaverages_1968-2016.csv
us,2016,6/12/2016,,,OTHER,7.3269,pres_pollaverages_1968-2016.csv
us,2016,6/12/2016,,,REP,38.14864,pres_pollaverages_1968-2016.csv
us,2016,6/12/2016,,,DEM,43.05914,pres_pollaverages_1968-2016.csv
us,2016,6/13/2016,,,OTHER,8.009499,pres_pollaverages_1968-2016.csv
us,2016,6/13/2016,,,REP,37.91064,pres_pollaverages_1968-2016.csv
us,2016,6/13/2016,,,DEM,42.67846,pres_pollaverages_1968-2016.csv
us,2016,6/14/2016,,,OTHER,7.878482,pres_pollaverages_1968-2016.csv
us,2016,6/14/2016,,,REP,37.70923,pres_pollaverages_1968-2016.csv
us,2016,6/14/2016,,,DEM,42.6573,pres_pollaverages_1968-2016.csv
us,2016,6/15/2016,,,OTHER,7.875115,pres_pollaverages_1968-2016.csv
us,2016,6/15/2016,,,REP,37.97659,pres_pollaverages_1968-2016.csv
us,2016,6/15/2016,,,DEM,43.20708,pres_pollaverages_1968-2016.csv
us,2016,6/16/2016,,,OTHER,8.083725,pres_pollaverages_1968-2016.csv
us,2016,6/16/2016,,,REP,38.42384,pres_pollaverages_1968-2016.csv
us,2016,6/16/2016,,,DEM,43.73912,pres_pollaverages_1968-2016.csv
us,2016,6/17/2016,,,OTHER,7.994936,pres_pollaverages_1968-2016.csv
us,2016,6/17/2016,,,REP,38.39178,pres_pollaverages_1968-2016.csv
us,2016,6/17/2016,,,DEM,43.72751,pres_pollaverages_1968-2016.csv
us,2016,6/18/2016,,,OTHER,7.874192,pres_pollaverages_1968-2016.csv
us,2016,6/18/2016,,,REP,38.34039,pres_pollaverages_1968-2016.csv
us,2016,6/18/2016,,,DEM,43.97888,pres_pollaverages_1968-2016.csv
us,2016,6/19/2016,,,OTHER,8.043419,pres_pollaverages_1968-2016.csv
us,2016,6/19/2016,,,REP,38.36926,pres_pollaverages_1968-2016.csv
us,2016,6/19/2016,,,DEM,43.72672,pres_pollaverages_1968-2016.csv
us,2016,6/20/2016,,,OTHER,7.53585,pres_pollaverages_1968-2016.csv
us,2016,6/20/2016,,,REP,38.82962,pres_pollaverages_1968-2016.csv
us,2016,6/20/2016,,,DEM,44.06465,pres_pollaverages_1968-2016.csv
us,2016,6/21/2016,,,OTHER,7.512121,pres_pollaverages_1968-2016.csv
us,2016,6/21/2016,,,REP,38.82297,pres_pollaverages_1968-2016.csv
us,2016,6/21/2016,,,DEM,44.22772,pres_pollaverages_1968-2016.csv
us,2016,6/22/2016,,,OTHER,7.476949,pres_pollaverages_1968-2016.csv
us,2016,6/22/2016,,,REP,38.79306,pres_pollaverages_1968-2016.csv
us,2016,6/22/2016,,,DEM,44.31414,pres_pollaverages_1968-2016.csv
us,2016,6/23/2016,,,OTHER,7.480528,pres_pollaverages_1968-2016.csv
us,2016,6/23/2016,,,REP,38.7165,pres_pollaverages_1968-2016.csv
us,2016,6/23/2016,,,DEM,44.16502,pres_pollaverages_1968-2016.csv
us,2016,6/24/2016,,,OTHER,7.477481,pres_pollaverages_1968-2016.csv
us,2016,6/24/2016,,,REP,38.77316,pres_pollaverages_1968-2016.csv
us,2016,6/24/2016,,,DEM,44.32035,pres_pollaverages_1968-2016.csv
us,2016,6/25/2016,,,OTHER,7.452843,pres_pollaverages_1968-2016.csv
us,2016,6/25/2016,,,REP,38.77773,pres_pollaverages_1968-2016.csv
us,2016,6/25/2016,,,DEM,44.34155,pres_pollaverages_1968-2016.csv
us,2016,6/26/2016,,,OTHER,7.704444,pres_pollaverages_1968-2016.csv
us,2016,6/26/2016,,,REP,38.78666,pres_pollaverages_1968-2016.csv
us,2016,6/26/2016,,,DEM,44.49011,pres_pollaverages_1968-2016.csv
us,2016,6/27/2016,,,OTHER,7.963736,pres_pollaverages_1968-2016.csv
us,2016,6/27/2016,,,REP,38.40215,pres_pollaverages_1968-2016.csv
us,2016,6/27/2016,,,DEM,43.98907,pres_pollaverages_1968-2016.csv
us,2016,6/28/2016,,,OTHER,7.774991,pres_pollaverages_1968-2016.csv
us,2016,6/28/2016,,,REP,38.66706,pres_pollaverages_1968-2016.csv
us,2016,6/28/2016,,,DEM,44.30521,pres_pollaverages_1968-2016.csv
us,2016,6/29/2016,,,OTHER,7.63767,pres_pollaverages_1968-2016.csv
us,2016,6/29/2016,,,REP,38.65209,pres_pollaverages_1968-2016.csv
