country,election_year,date_raw,pollster,sample_size,party,pct,source_table,actual_pct,error
australia,2010,17–19 Aug 2010,,,ALP (2PP),50.2,australia_2010_table0.csv,50.12,0.0800000000000054
australia,2010,13–15 Aug 2010,,,ALP (2PP),52.0,australia_2010_table0.csv,50.12,1.8800000000000026
australia,2010,6–8 Aug 2010,,,ALP (2PP),52.0,australia_2010_table0.csv,50.12,1.8800000000000026
australia,2010,30 Jul – 1 Aug 2010,,,ALP (2PP),50.0,australia_2010_table0.csv,50.12,-0.11999999999999744
australia,2010,23–25 Jul 2010,,,ALP (2PP),52.0,australia_2010_table0.csv,50.12,1.8800000000000026
australia,2010,16–18 Jul 2010,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,25–27 Jun 2010,,,ALP (2PP),53.0,australia_2010_table0.csv,50.12,2.8800000000000026
australia,2010,18–20 Jun 2010,,,ALP (2PP),52.0,australia_2010_table0.csv,50.12,1.8800000000000026
australia,2010,28–30 May 2010,,,ALP (2PP),51.0,australia_2010_table0.csv,50.12,0.8800000000000026
australia,2010,14–16 May 2010,,,ALP (2PP),50.0,australia_2010_table0.csv,50.12,-0.11999999999999744
australia,2010,30 Apr-2 May 2010,,,ALP (2PP),49.0,australia_2010_table0.csv,50.12,-1.1199999999999974
australia,2010,16–18 Apr 2010,,,ALP (2PP),54.0,australia_2010_table0.csv,50.12,3.8800000000000026
australia,2010,26–28 Mar 2010,,,ALP (2PP),56.0,australia_2010_table0.csv,50.12,5.880000000000003
australia,2010,12–14 Mar 2010,,,ALP (2PP),52.0,australia_2010_table0.csv,50.12,1.8800000000000026
australia,2010,26–28 Feb 2010,,,ALP (2PP),52.0,australia_2010_table0.csv,50.12,1.8800000000000026
australia,2010,12–14 Feb 2010,,,ALP (2PP),53.0,australia_2010_table0.csv,50.12,2.8800000000000026
australia,2010,29–31 Jan 2010,,,ALP (2PP),52.0,australia_2010_table0.csv,50.12,1.8800000000000026
australia,2010,15–17 Jan 2010,,,ALP (2PP),54.0,australia_2010_table0.csv,50.12,3.8800000000000026
australia,2010,4–6 Dec 2009,,,ALP (2PP),56.0,australia_2010_table0.csv,50.12,5.880000000000003
australia,2010,27–29 Nov 2009,,,ALP (2PP),57.0,australia_2010_table0.csv,50.12,6.880000000000003
australia,2010,13–15 Nov 2009,,,ALP (2PP),56.0,australia_2010_table0.csv,50.12,5.880000000000003
australia,2010,30 Oct – 1 Nov 2009,,,ALP (2PP),52.0,australia_2010_table0.csv,50.12,1.8800000000000026
australia,2010,16–18 Oct 2009,,,ALP (2PP),59.0,australia_2010_table0.csv,50.12,8.880000000000003
australia,2010,2 – 4 Oct 2009[3],,,ALP (2PP),58.0,australia_2010_table0.csv,50.12,7.880000000000003
australia,2010,18–20 Sep 2009,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,4–6 Sep 2009,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,21–23 Aug 2009,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,7–9 Aug 2009,,,ALP (2PP),57.0,australia_2010_table0.csv,50.12,6.880000000000003
australia,2010,24–26 Jul 2009,,,ALP (2PP),57.0,australia_2010_table0.csv,50.12,6.880000000000003
australia,2010,10–12 Jul 2009,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,26–28 Jun 2009,,,ALP (2PP),56.0,australia_2010_table0.csv,50.12,5.880000000000003
australia,2010,12–14 Jun 2009,,,ALP (2PP),53.0,australia_2010_table0.csv,50.12,2.8800000000000026
australia,2010,29–31 May 2009,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,15–17 May 2009,,,ALP (2PP),56.0,australia_2010_table0.csv,50.12,5.880000000000003
australia,2010,1–3 May 2009,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,17–19 Apr 2009,,,ALP (2PP),58.0,australia_2010_table0.csv,50.12,7.880000000000003
australia,2010,3–5 Apr 2009,,,ALP (2PP),58.0,australia_2010_table0.csv,50.12,7.880000000000003
australia,2010,20–22 Mar 2009,,,ALP (2PP),56.0,australia_2010_table0.csv,50.12,5.880000000000003
australia,2010,7–9 Mar 2009,,,ALP (2PP),56.0,australia_2010_table0.csv,50.12,5.880000000000003
australia,2010,20–22 Feb 2009,,,ALP (2PP),58.0,australia_2010_table0.csv,50.12,7.880000000000003
australia,2010,6–8 Feb 2009,,,ALP (2PP),58.0,australia_2010_table0.csv,50.12,7.880000000000003
australia,2010,16–18 Jan 2009,,,ALP (2PP),54.0,australia_2010_table0.csv,50.12,3.8800000000000026
australia,2010,5–7 Dec 2008,,,ALP (2PP),59.0,australia_2010_table0.csv,50.12,8.880000000000003
australia,2010,21–23 Nov 2008,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,7–9 Nov 2008,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,24–26 Oct 2008,,,ALP (2PP),54.0,australia_2010_table0.csv,50.12,3.8800000000000026
australia,2010,10–12 Oct 2008,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,19–21 Sep 2008,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,5–7 Sep 2008,,,ALP (2PP),56.0,australia_2010_table0.csv,50.12,5.880000000000003
australia,2010,22–24 Aug 2008,,,ALP (2PP),56.0,australia_2010_table0.csv,50.12,5.880000000000003
australia,2010,8–10 Aug 2008,,,ALP (2PP),57.0,australia_2010_table0.csv,50.12,6.880000000000003
australia,2010,25–27 Jul 2008,,,ALP (2PP),57.0,australia_2010_table0.csv,50.12,6.880000000000003
australia,2010,11–13 Jul 2008,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,27–29 Jun 2008,,,ALP (2PP),55.0,australia_2010_table0.csv,50.12,4.880000000000003
australia,2010,13–15 Jun 2008,,,ALP (2PP),59.0,australia_2010_table0.csv,50.12,8.880000000000003
australia,2010,30 May – 1 Jun 2008,,,ALP (2PP),57.0,australia_2010_table0.csv,50.12,6.880000000000003
australia,2010,16–18 May 2008,,,ALP (2PP),57.0,australia_2010_table0.csv,50.12,6.880000000000003
australia,2010,2–4 May 2008,,,ALP (2PP),57.0,australia_2010_table0.csv,50.12,6.880000000000003
australia,2010,18–20 Apr 2008,,,ALP (2PP),61.0,australia_2010_table0.csv,50.12,10.880000000000003
australia,2010,4–6 Apr 2008,,,ALP (2PP),59.0,australia_2010_table0.csv,50.12,8.880000000000003
australia,2010,14–16 Mar 2008,,,ALP (2PP),59.0,australia_2010_table0.csv,50.12,8.880000000000003
australia,2010,29 Feb – 2 Mar 2008,,,ALP (2PP),63.0,australia_2010_table0.csv,50.12,12.880000000000003
australia,2010,15–17 Feb 2008,,,ALP (2PP),57.0,australia_2010_table0.csv,50.12,6.880000000000003
australia,2010,18–20 Jan 2008,,,ALP (2PP),58.0,australia_2010_table0.csv,50.12,7.880000000000003
australia,2010,20–22 Nov 2007,,,ALP (2PP),52.0,australia_2010_table0.csv,50.12,1.8800000000000026
australia,2010,17–19 Aug 2010,,,L/NP (2PP),49.8,australia_2010_table0.csv,49.88,-0.0800000000000054
australia,2010,13–15 Aug 2010,,,L/NP (2PP),48.0,australia_2010_table0.csv,49.88,-1.8800000000000026
australia,2010,6–8 Aug 2010,,,L/NP (2PP),48.0,australia_2010_table0.csv,49.88,-1.8800000000000026
australia,2010,30 Jul – 1 Aug 2010,,,L/NP (2PP),50.0,australia_2010_table0.csv,49.88,0.11999999999999744
australia,2010,23–25 Jul 2010,,,L/NP (2PP),48.0,australia_2010_table0.csv,49.88,-1.8800000000000026
australia,2010,16–18 Jul 2010,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,25–27 Jun 2010,,,L/NP (2PP),47.0,australia_2010_table0.csv,49.88,-2.8800000000000026
australia,2010,18–20 Jun 2010,,,L/NP (2PP),48.0,australia_2010_table0.csv,49.88,-1.8800000000000026
australia,2010,28–30 May 2010,,,L/NP (2PP),49.0,australia_2010_table0.csv,49.88,-0.8800000000000026
australia,2010,14–16 May 2010,,,L/NP (2PP),50.0,australia_2010_table0.csv,49.88,0.11999999999999744
australia,2010,30 Apr-2 May 2010,,,L/NP (2PP),51.0,australia_2010_table0.csv,49.88,1.1199999999999974
australia,2010,16–18 Apr 2010,,,L/NP (2PP),46.0,australia_2010_table0.csv,49.88,-3.8800000000000026
australia,2010,26–28 Mar 2010,,,L/NP (2PP),44.0,australia_2010_table0.csv,49.88,-5.880000000000003
australia,2010,12–14 Mar 2010,,,L/NP (2PP),48.0,australia_2010_table0.csv,49.88,-1.8800000000000026
australia,2010,26–28 Feb 2010,,,L/NP (2PP),48.0,australia_2010_table0.csv,49.88,-1.8800000000000026
australia,2010,12–14 Feb 2010,,,L/NP (2PP),47.0,australia_2010_table0.csv,49.88,-2.8800000000000026
australia,2010,29–31 Jan 2010,,,L/NP (2PP),48.0,australia_2010_table0.csv,49.88,-1.8800000000000026
australia,2010,15–17 Jan 2010,,,L/NP (2PP),46.0,australia_2010_table0.csv,49.88,-3.8800000000000026
australia,2010,4–6 Dec 2009,,,L/NP (2PP),44.0,australia_2010_table0.csv,49.88,-5.880000000000003
australia,2010,27–29 Nov 2009,,,L/NP (2PP),43.0,australia_2010_table0.csv,49.88,-6.880000000000003
australia,2010,13–15 Nov 2009,,,L/NP (2PP),44.0,australia_2010_table0.csv,49.88,-5.880000000000003
australia,2010,30 Oct – 1 Nov 2009,,,L/NP (2PP),48.0,australia_2010_table0.csv,49.88,-1.8800000000000026
australia,2010,16–18 Oct 2009,,,L/NP (2PP),41.0,australia_2010_table0.csv,49.88,-8.880000000000003
australia,2010,2 – 4 Oct 2009[3],,,L/NP (2PP),42.0,australia_2010_table0.csv,49.88,-7.880000000000003
australia,2010,18–20 Sep 2009,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,4–6 Sep 2009,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,21–23 Aug 2009,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,7–9 Aug 2009,,,L/NP (2PP),43.0,australia_2010_table0.csv,49.88,-6.880000000000003
australia,2010,24–26 Jul 2009,,,L/NP (2PP),43.0,australia_2010_table0.csv,49.88,-6.880000000000003
australia,2010,10–12 Jul 2009,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,26–28 Jun 2009,,,L/NP (2PP),44.0,australia_2010_table0.csv,49.88,-5.880000000000003
australia,2010,12–14 Jun 2009,,,L/NP (2PP),47.0,australia_2010_table0.csv,49.88,-2.8800000000000026
australia,2010,29–31 May 2009,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,15–17 May 2009,,,L/NP (2PP),44.0,australia_2010_table0.csv,49.88,-5.880000000000003
australia,2010,1–3 May 2009,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,17–19 Apr 2009,,,L/NP (2PP),42.0,australia_2010_table0.csv,49.88,-7.880000000000003
australia,2010,3–5 Apr 2009,,,L/NP (2PP),42.0,australia_2010_table0.csv,49.88,-7.880000000000003
australia,2010,20–22 Mar 2009,,,L/NP (2PP),44.0,australia_2010_table0.csv,49.88,-5.880000000000003
australia,2010,7–9 Mar 2009,,,L/NP (2PP),44.0,australia_2010_table0.csv,49.88,-5.880000000000003
australia,2010,20–22 Feb 2009,,,L/NP (2PP),42.0,australia_2010_table0.csv,49.88,-7.880000000000003
australia,2010,6–8 Feb 2009,,,L/NP (2PP),42.0,australia_2010_table0.csv,49.88,-7.880000000000003
australia,2010,16–18 Jan 2009,,,L/NP (2PP),46.0,australia_2010_table0.csv,49.88,-3.8800000000000026
australia,2010,5–7 Dec 2008,,,L/NP (2PP),41.0,australia_2010_table0.csv,49.88,-8.880000000000003
australia,2010,21–23 Nov 2008,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,7–9 Nov 2008,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,24–26 Oct 2008,,,L/NP (2PP),46.0,australia_2010_table0.csv,49.88,-3.8800000000000026
australia,2010,10–12 Oct 2008,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,19–21 Sep 2008,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,5–7 Sep 2008,,,L/NP (2PP),44.0,australia_2010_table0.csv,49.88,-5.880000000000003
australia,2010,22–24 Aug 2008,,,L/NP (2PP),44.0,australia_2010_table0.csv,49.88,-5.880000000000003
australia,2010,8–10 Aug 2008,,,L/NP (2PP),43.0,australia_2010_table0.csv,49.88,-6.880000000000003
australia,2010,25–27 Jul 2008,,,L/NP (2PP),43.0,australia_2010_table0.csv,49.88,-6.880000000000003
australia,2010,11–13 Jul 2008,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,27–29 Jun 2008,,,L/NP (2PP),45.0,australia_2010_table0.csv,49.88,-4.880000000000003
australia,2010,13–15 Jun 2008,,,L/NP (2PP),41.0,australia_2010_table0.csv,49.88,-8.880000000000003
australia,2010,30 May – 1 Jun 2008,,,L/NP (2PP),43.0,australia_2010_table0.csv,49.88,-6.880000000000003
australia,2010,16–18 May 2008,,,L/NP (2PP),43.0,australia_2010_table0.csv,49.88,-6.880000000000003
australia,2010,2–4 May 2008,,,L/NP (2PP),43.0,australia_2010_table0.csv,49.88,-6.880000000000003
australia,2010,18–20 Apr 2008,,,L/NP (2PP),39.0,australia_2010_table0.csv,49.88,-10.880000000000003
australia,2010,4–6 Apr 2008,,,L/NP (2PP),41.0,australia_2010_table0.csv,49.88,-8.880000000000003
australia,2010,14–16 Mar 2008,,,L/NP (2PP),41.0,australia_2010_table0.csv,49.88,-8.880000000000003
australia,2010,29 Feb – 2 Mar 2008,,,L/NP (2PP),37.0,australia_2010_table0.csv,49.88,-12.880000000000003
australia,2010,15–17 Feb 2008,,,L/NP (2PP),43.0,australia_2010_table0.csv,49.88,-6.880000000000003
australia,2010,18–20 Jan 2008,,,L/NP (2PP),42.0,australia_2010_table0.csv,49.88,-7.880000000000003
australia,2010,20–22 Nov 2007,,,L/NP (2PP),48.0,australia_2010_table0.csv,49.88,-1.8800000000000026
australia,2010,7–8 Aug 2010,,,ALP (2PP),57.5,australia_2010_table4.csv,50.12,7.380000000000003
australia,2010,31 July – 1 Aug 2010,,,ALP (2PP),53.0,australia_2010_table4.csv,50.12,2.8800000000000026
australia,2010,24–25 July 2010,,,ALP (2PP),55.5,australia_2010_table4.csv,50.12,5.380000000000003
australia,2010,17–18 July 2010,,,ALP (2PP),56.0,australia_2010_table4.csv,50.12,5.880000000000003
australia,2010,7–8 Aug 2010,,,L/NP (2PP),42.5,australia_2010_table4.csv,49.88,-7.380000000000003
australia,2010,31 July – 1 Aug 2010,,,L/NP (2PP),47.0,australia_2010_table4.csv,49.88,-2.8800000000000026
australia,2010,24–25 July 2010,,,L/NP (2PP),44.5,australia_2010_table4.csv,49.88,-5.380000000000003
australia,2010,17–18 July 2010,,,L/NP (2PP),44.0,australia_2010_table4.csv,49.88,-5.880000000000003
australia,2013,7 Sep 2013,Morgan (exit poll 2)[5],—N/a,ALP (2PP),48.0,australia_2013_table0.csv,46.51,1.490000000000002
australia,2013,7 Sep 2013,Morgan (exit poll 1)[5],—N/a,ALP (2PP),48.0,australia_2013_table0.csv,46.51,1.490000000000002
australia,2013,4 – 6 Sep 2013,Morgan[1],4937,ALP (2PP),46.5,australia_2013_table0.csv,46.51,-0.00999999999999801
australia,2013,5 Sep 2013,ReachTEL[1],3512,ALP (2PP),47.0,australia_2013_table0.csv,46.51,0.490000000000002
australia,2013,5 Sep 2013,Lonergan[1],862,ALP (2PP),49.2,australia_2013_table0.csv,46.51,2.690000000000005
australia,2013,4 – 5 Sep 2013,Nielsen[1],1431,ALP (2PP),46.0,australia_2013_table0.csv,46.51,-0.509999999999998
australia,2013,3 – 5 Sep 2013,Newspoll[1],2511,ALP (2PP),46.0,australia_2013_table0.csv,46.51,-0.509999999999998
australia,2013,2 – 4 Sep 2013,Galaxy[1],1503,ALP (2PP),47.0,australia_2013_table0.csv,46.51,0.490000000000002
australia,2013,1 – 4 Sep 2013,Essential[1][6],1035,ALP (2PP),48.0,australia_2013_table0.csv,46.51,1.490000000000002
australia,2013,30 Aug – 2 Sep 2013,AMR[1],1101,ALP (2PP),47.0,australia_2013_table0.csv,46.51,0.490000000000002
australia,2013,7 Sep 2013,Morgan (exit poll 2)[5],—N/a,L/NP (2PP),52.0,australia_2013_table0.csv,53.49,-1.490000000000002
australia,2013,7 Sep 2013,Morgan (exit poll 1)[5],—N/a,L/NP (2PP),52.0,australia_2013_table0.csv,53.49,-1.490000000000002
australia,2013,4 – 6 Sep 2013,Morgan[1],4937,L/NP (2PP),53.5,australia_2013_table0.csv,53.49,0.00999999999999801
australia,2013,5 Sep 2013,ReachTEL[1],3512,L/NP (2PP),53.0,australia_2013_table0.csv,53.49,-0.490000000000002
australia,2013,5 Sep 2013,Lonergan[1],862,L/NP (2PP),50.8,australia_2013_table0.csv,53.49,-2.690000000000005
australia,2013,4 – 5 Sep 2013,Nielsen[1],1431,L/NP (2PP),54.0,australia_2013_table0.csv,53.49,0.509999999999998
australia,2013,3 – 5 Sep 2013,Newspoll[1],2511,L/NP (2PP),54.0,australia_2013_table0.csv,53.49,0.509999999999998
australia,2013,2 – 4 Sep 2013,Galaxy[1],1503,L/NP (2PP),53.0,australia_2013_table0.csv,53.49,-0.490000000000002
australia,2013,1 – 4 Sep 2013,Essential[1][6],1035,L/NP (2PP),52.0,australia_2013_table0.csv,53.49,-1.490000000000002
australia,2013,30 Aug – 2 Sep 2013,AMR[1],1101,L/NP (2PP),53.0,australia_2013_table0.csv,53.49,-0.490000000000002
australia,2013,4–6 Sep 2013,Morgan (multi),,ALP (2PP),44.5,australia_2013_table2.csv,46.51,-2.009999999999998
australia,2013,5 Sep 2013,ReachTEL[8],,ALP (2PP),47.0,australia_2013_table2.csv,46.51,0.490000000000002
australia,2013,4–5 Sep 2013,Nielsen[9],,ALP (2PP),46.0,australia_2013_table2.csv,46.51,-0.509999999999998
australia,2013,3–5 Sep 2013,Newspoll,,ALP (2PP),46.0,australia_2013_table2.csv,46.51,-0.509999999999998
australia,2013,4 Sep 2013,ReachTEL[10],,ALP (2PP),47.0,australia_2013_table2.csv,46.51,0.490000000000002
australia,2013,2–4 Sep 2013,Galaxy[11],,ALP (2PP),47.0,australia_2013_table2.csv,46.51,0.490000000000002
australia,2013,1–4 Sep 2013,Essential[e 1],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,3 Sept 2013,ReachTEL[12],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,30 Aug–1 Sep 2013,Morgan (multi),,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,30 Aug–1 Sep 2013,Newspoll,,ALP (2PP),46.0,australia_2013_table2.csv,46.51,-0.509999999999998
australia,2013,29 Aug–1 Sep 2013,Essential[e 2],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,28–29 Aug 2013,Galaxy[13],,ALP (2PP),47.0,australia_2013_table2.csv,46.51,0.490000000000002
australia,2013,28–29 Aug 2013,Morgan (multi),,ALP (2PP),46.0,australia_2013_table2.csv,46.51,-0.509999999999998
australia,2013,26 Aug 2013,ReachTEL[14],,ALP (2PP),47.0,australia_2013_table2.csv,46.51,0.490000000000002
australia,2013,21–25 Aug 2013,Essential[e 3],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,23–25 Aug 2013,Newspoll,,ALP (2PP),47.0,australia_2013_table2.csv,46.51,0.490000000000002
australia,2013,23–25 Aug 2013,Morgan (multi),,ALP (2PP),47.5,australia_2013_table2.csv,46.51,0.990000000000002
australia,2013,18–22 Aug 2013,Nielsen[15],,ALP (2PP),47.0,australia_2013_table2.csv,46.51,0.490000000000002
australia,2013,16–18 Aug 2013,Newspoll,,ALP (2PP),46.0,australia_2013_table2.csv,46.51,-0.509999999999998
australia,2013,16–18 Aug 2013,Morgan (multi),,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,16–18 Aug 2013,AMR[16],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,14–18 Aug 2013,Essential[e 4],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,14–15 Aug 2013,Galaxy[17],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,12–13 Aug 2013,Morgan (phone)[18],,ALP (2PP),43.0,australia_2013_table2.csv,46.51,-3.509999999999998
australia,2013,9–12 Aug 2013,Essential[e 5],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,9–11 Aug 2013,Newspoll,,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,9–11 Aug 2013,Morgan (multi),,ALP (2PP),48.5,australia_2013_table2.csv,46.51,1.990000000000002
australia,2013,10 Aug 2013,ReachTEL[19],,ALP (2PP),47.0,australia_2013_table2.csv,46.51,0.490000000000002
australia,2013,7–9 Aug 2013,Galaxy[20],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,6–8 Aug 2013,Nielsen[21],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,4 Aug 2013,ReachTEL[22],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,2–4 Aug 2013,Morgan (multi),,ALP (2PP),49.5,australia_2013_table2.csv,46.51,2.990000000000002
australia,2013,2–4 Aug 2013,Newspoll,,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,1–4 Aug 2013,Essential[e 6],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,26–28 Jul 2013,Morgan (multi),,ALP (2PP),50.5,australia_2013_table2.csv,46.51,3.990000000000002
australia,2013,25–28 Jul 2013,Essential[e 7],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,23–25 Jul 2013,Galaxy[23],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,18–22 Jul 2013,Essential[e 8],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,19–21 Jul 2013,Morgan (multi),,ALP (2PP),52.0,australia_2013_table2.csv,46.51,5.490000000000002
australia,2013,19–21 Jul 2013,Newspoll,,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,18 Jul 2013,ReachTEL[22],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,12–14 Jul 2013,Morgan (multi),,ALP (2PP),51.5,australia_2013_table2.csv,46.51,4.990000000000002
australia,2013,11–14 Jul 2013,Essential[e 9],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,11–13 Jul 2013,Nielsen[24],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,5–8 Jul 2013,AMR[16],,ALP (2PP),51.0,australia_2013_table2.csv,46.51,4.490000000000002
australia,2013,5–7 Jul 2013,Newspoll,,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,5–7 Jul 2013,Morgan (multi),,ALP (2PP),52.5,australia_2013_table2.csv,46.51,5.990000000000002
australia,2013,4–7 Jul 2013,Essential[e 10],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,28–30 Jun 2013,Newspoll,,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,28–30 Jun 2013,Morgan (multi),,ALP (2PP),51.0,australia_2013_table2.csv,46.51,4.490000000000002
australia,2013,27–30 Jun 2013,Essential[e 11],,ALP (2PP),47.0,australia_2013_table2.csv,46.51,0.490000000000002
australia,2013,27–28 Jun 2013,Galaxy[25],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,27 Jun 2013,ReachTEL[22],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,21–23 Jun 2013,Newspoll,,ALP (2PP),43.0,australia_2013_table2.csv,46.51,-3.509999999999998
australia,2013,21–23 Jun 2013,Morgan (multi),,ALP (2PP),43.5,australia_2013_table2.csv,46.51,-3.009999999999998
australia,2013,20–23 Jun 2013,Essential[e 12],,ALP (2PP),45.0,australia_2013_table2.csv,46.51,-1.509999999999998
australia,2013,14–16 Jun 2013,Morgan (multi),,ALP (2PP),45.5,australia_2013_table2.csv,46.51,-1.009999999999998
australia,2013,13–16 Jun 2013,Essential[e 13],,ALP (2PP),46.0,australia_2013_table2.csv,46.51,-0.509999999999998
australia,2013,13–15 Jun 2013,Nielsen[26],,ALP (2PP),43.0,australia_2013_table2.csv,46.51,-3.509999999999998
australia,2013,11–13 Jun 2013,Galaxy[27],,ALP (2PP),45.0,australia_2013_table2.csv,46.51,-1.509999999999998
australia,2013,7–10 Jun 2013,Morgan (multi),,ALP (2PP),44.0,australia_2013_table2.csv,46.51,-2.509999999999998
australia,2013,6–10 Jun 2013,Essential[e 14],,ALP (2PP),46.0,australia_2013_table2.csv,46.51,-0.509999999999998
australia,2013,31 May–2 Jun 2013,Newspoll,,ALP (2PP),42.0,australia_2013_table2.csv,46.51,-4.509999999999998
australia,2013,31 May–2 Jun 2013,Morgan (multi),,ALP (2PP),44.5,australia_2013_table2.csv,46.51,-2.009999999999998
australia,2013,30 May–2 Jun 2013,Essential[e 15],,ALP (2PP),45.0,australia_2013_table2.csv,46.51,-1.509999999999998
australia,2013,24–26 May 2013,Morgan (multi),,ALP (2PP),45.5,australia_2013_table2.csv,46.51,-1.009999999999998
australia,2013,23–26 May 2013,Essential[e 16],,ALP (2PP),45.0,australia_2013_table2.csv,46.51,-1.509999999999998
australia,2013,17–19 May 2013,Newspoll,,ALP (2PP),44.0,australia_2013_table2.csv,46.51,-2.509999999999998
australia,2013,17–19 May 2013,Morgan (multi),,ALP (2PP),45.0,australia_2013_table2.csv,46.51,-1.509999999999998
australia,2013,16–19 May 2013,Essential[e 17],,ALP (2PP),45.0,australia_2013_table2.csv,46.51,-1.509999999999998
australia,2013,16–18 May 2013,Nielsen[28],,ALP (2PP),46.0,australia_2013_table2.csv,46.51,-0.509999999999998
australia,2013,15–16 May 2013,Galaxy[29],,ALP (2PP),46.0,australia_2013_table2.csv,46.51,-0.509999999999998
australia,2013,10–12 May 2013,Morgan (multi),,ALP (2PP),44.0,australia_2013_table2.csv,46.51,-2.509999999999998
australia,2013,9–12 May 2013,Essential[e 18],,ALP (2PP),45.0,australia_2013_table2.csv,46.51,-1.509999999999998
australia,2013,3–5 May 2013,Newspoll,,ALP (2PP),44.0,australia_2013_table2.csv,46.51,-2.509999999999998
australia,2013,3–5 May 2013,Morgan (multi),,ALP (2PP),44.0,australia_2013_table2.csv,46.51,-2.509999999999998
australia,2013,2–5 May 2013,Essential[e 19],,ALP (2PP),44.0,australia_2013_table2.csv,46.51,-2.509999999999998
australia,2013,2 May 2013,ReachTEL[22],,ALP (2PP),42.0,australia_2013_table2.csv,46.51,-4.509999999999998
