Polling firm,Last date of polling,Link,Justin Trudeau,Rona Ambrose/ Andrew Scheer,Thomas Mulcair,Martine Ouellet,Elizabeth May,Margin of error[1],Lead
Polling firm,Last date of polling,Link,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,Unnamed: 6_level_1,Unnamed: 7_level_1,Margin of error[1],Lead
Nanos Research,"June 16, 2017",[381],45.8,19.8,8.5,1.2,5.3,±3.1 pp,26.0
Nanos Research,"June 9, 2017",[384],43.6,19.2,9.1,1.3,5.3,±3.1 pp,24.4
Nanos Research,"June 2, 2017",[386],45.9,18.5,8.9,1.5,5.1,±3.1 pp,27.4
,,,,,,,,,
