Date(s) conducted,Pollster/client(s),Sample size,Con,Lab,LD,Green,Brx,Others,Lead
Date(s) conducted,Pollster/client(s),Sample size,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,Unnamed: 6_level_1,Unnamed: 7_level_1,Others,Lead
12 Dec 2019,2019 general election,–,46.3%,11.7%,42.0%,—,—,—,4.3
4–5 Nov 2019,Survation/Liberal Democrats,410,36%,12%,40%,4%,7%,0%,4.0
8 Jun 2017,2017 general election,–,51.8%,27.2%,18.6%,2.3%,—,—,24.6
