Polling firm,Last date of polling,Link,Justin Trudeau,Rona Ambrose,Thomas Mulcair,Rhéal Fortin/ Martine Ouellet,Elizabeth May,Margin of error[1],Lead
Polling firm,Last date of polling,Link,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,Unnamed: 6_level_1,Unnamed: 7_level_1,Margin of error[1],Lead
Nanos Research,"April 7, 2017",[402],47.0,19.3,10.5,1.3,4.6,±3.1 pp,27.7
Nanos Research,"March 31, 2017",[403],47.2,18.1,11.6,1.5,4.9,±3.1 pp,29.1
Nanos Research,"March 24, 2017",[405],48.7,18.1,10.7,0.9,5.0,±3.1 pp,30.6
,,,,,,,,,
