Organisation,Con,Lab,SNP,LD,PC,Grn,Ref,Others,Majority
Organisation,Unnamed: 1_level_1,Unnamed: 2_level_1,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,Unnamed: 6_level_1,Unnamed: 7_level_1,Others,Majority
Britain Predicts/New Statesman,114,418,23,63,3,4,6,1,Lab 186
The Economist,110,429,20,50,3,1,3,1,Lab 208
ElectionMapsUK,101,432,19,68,4,4,3,1,Lab 214
Electoral Calculus,78,453,19,67,3,3,7,2,Lab 256
