Date(s) conducted,Pollster,Client,Sample size,Con,LD,Lab,Others,Lead
Date(s) conducted,Pollster,Client,Sample size,Unnamed: 4_level_1,Unnamed: 5_level_1,Unnamed: 6_level_1,Others,Lead
5 May 2005,2005 general election,2005 general election,–,38.6%,32.6%,22.8%,6.1%,6.0
30 Jan 2005[f],Marketing Means[19],,Unknown,35%,31%,29%,5% UKIP 2% Other 3%,4.0
5 Dec 2004[f],Marketing Means[19],,Unknown,27%,32%,33%,8% UKIP 3% Other 5%,1.0
4 Oct 2004[f],Marketing Means[19],,Unknown,27%,35%,29%,9% UKIP 5% Other 4%,6.0
7 Jun 2001,2001 general election,2001 general election,–,38.5%,31.2%,26.3%,4.0%,7.3
