country,country_label,election_year,election_label,dataset_split,party,poll_date,pct,rolling_avg,momentum_1st_diff,momentum_2nd_diff,model_included,actual_pct,is_winner,n_poll_observations,poll_std
australia,Australia,2010,Australia 2010,development,ALP (2PP),2007-11-22,52.000000,52.000000,,,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-01-20,58.000000,55.000000,6.000000,,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-02-17,57.000000,55.666667,-1.000000,-7.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-03-02,63.000000,57.500000,6.000000,7.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-03-16,59.000000,57.800000,-4.000000,-10.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-04-06,59.000000,59.200000,0.000000,4.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-04-20,61.000000,59.800000,2.000000,2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-05-04,57.000000,59.800000,-4.000000,-6.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-05-18,57.000000,58.600000,0.000000,4.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-06-01,57.000000,58.200000,0.000000,0.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-06-15,59.000000,58.200000,2.000000,2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-06-29,55.000000,57.000000,-4.000000,-6.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-07-13,55.000000,56.600000,0.000000,4.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-07-27,57.000000,56.600000,2.000000,2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-08-10,57.000000,56.600000,0.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-08-24,56.000000,56.000000,-1.000000,-1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-09-07,56.000000,56.200000,0.000000,1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-09-21,55.000000,56.200000,-1.000000,-1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-10-12,55.000000,55.800000,0.000000,1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-10-26,54.000000,55.200000,-1.000000,-1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-11-09,55.000000,55.000000,1.000000,2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-11-23,55.000000,54.800000,0.000000,-1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2008-12-07,59.000000,55.600000,4.000000,4.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-01-18,54.000000,55.400000,-5.000000,-9.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-02-08,58.000000,56.200000,4.000000,9.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-02-22,58.000000,56.800000,0.000000,-4.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-03-09,56.000000,57.000000,-2.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-03-22,56.000000,56.400000,0.000000,2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-04-05,58.000000,57.200000,2.000000,2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-04-19,58.000000,57.200000,0.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-05-03,55.000000,56.600000,-3.000000,-3.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-05-17,56.000000,56.600000,1.000000,4.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-05-31,55.000000,56.400000,-1.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-06-14,53.000000,55.400000,-2.000000,-1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-06-28,56.000000,55.000000,3.000000,5.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-07-12,55.000000,55.000000,-1.000000,-4.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-07-26,57.000000,55.200000,2.000000,3.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-08-09,57.000000,55.600000,0.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-08-23,55.000000,56.000000,-2.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-09-06,55.000000,55.800000,0.000000,2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-09-20,55.000000,55.800000,0.000000,0.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-10-04,58.000000,56.000000,3.000000,3.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-10-18,59.000000,56.400000,1.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-11-01,52.000000,55.800000,-7.000000,-8.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-11-15,56.000000,56.000000,4.000000,11.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-11-29,57.000000,56.400000,1.000000,-3.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2009-12-06,56.000000,56.000000,-1.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-01-17,54.000000,55.000000,-2.000000,-1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-01-31,52.000000,55.000000,-2.000000,0.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-02-14,53.000000,54.400000,1.000000,3.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-02-28,52.000000,53.400000,-1.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-03-14,52.000000,52.600000,0.000000,1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-03-28,56.000000,53.000000,4.000000,4.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-04-18,54.000000,53.400000,-2.000000,-6.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-05-02,49.000000,52.600000,-5.000000,-3.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-05-16,50.000000,52.200000,1.000000,6.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-05-30,51.000000,52.000000,1.000000,0.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-06-20,52.000000,51.200000,1.000000,0.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-06-27,53.000000,51.000000,1.000000,0.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-07-18,55.000000,52.200000,2.000000,1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-07-25,52.000000,52.600000,-3.000000,-5.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-08-01,50.000000,52.400000,-2.000000,1.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-08-08,52.000000,52.400000,2.000000,4.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-08-15,52.000000,52.200000,0.000000,-2.000000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (2PP),2010-08-19,50.200000,51.240000,-1.800000,-1.800000,True,50.120000,1,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,ALP (Primary),2007-11-22,44.000000,44.000000,,,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-01-20,46.000000,45.000000,2.000000,,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-02-17,46.000000,45.333333,0.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-03-02,51.000000,46.750000,5.000000,5.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-03-16,47.000000,46.800000,-4.000000,-9.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-04-06,48.000000,47.600000,1.000000,5.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-04-20,51.000000,48.600000,3.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-05-04,47.000000,48.800000,-4.000000,-7.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-05-18,47.000000,48.000000,0.000000,4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-06-01,46.000000,47.800000,-1.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-06-15,46.000000,47.400000,0.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-06-29,44.000000,46.000000,-2.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-07-13,43.000000,45.200000,-1.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-07-27,47.000000,45.200000,4.000000,5.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-08-10,47.000000,45.400000,0.000000,-4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-08-24,45.000000,45.200000,-2.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-09-07,44.000000,45.200000,-1.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-09-21,42.000000,45.000000,-2.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-10-12,41.000000,43.800000,-1.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-10-26,44.000000,43.200000,3.000000,4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-11-09,44.000000,43.000000,0.000000,-3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-11-23,42.000000,42.600000,-2.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2008-12-07,48.000000,43.800000,6.000000,8.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-01-18,43.000000,44.200000,-5.000000,-11.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-02-08,48.000000,45.000000,5.000000,10.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-02-22,47.000000,45.600000,-1.000000,-6.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-03-09,44.000000,46.000000,-3.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-03-22,45.000000,45.400000,1.000000,4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-04-05,47.000000,46.200000,2.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-04-19,47.000000,46.000000,0.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-05-03,42.000000,45.000000,-5.000000,-5.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-05-17,46.000000,45.400000,4.000000,9.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-05-31,43.000000,45.000000,-3.000000,-7.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-06-14,41.000000,43.800000,-2.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-06-28,44.000000,43.200000,3.000000,5.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-07-12,43.000000,43.400000,-1.000000,-4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-07-26,46.000000,43.400000,3.000000,4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-08-09,45.000000,43.800000,-1.000000,-4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-08-23,44.000000,44.400000,-1.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-09-06,44.000000,44.400000,0.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-09-20,43.000000,44.400000,-1.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-10-04,46.000000,44.400000,3.000000,4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-10-18,48.000000,45.000000,2.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-11-01,41.000000,44.400000,-7.000000,-9.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-11-15,43.000000,44.200000,2.000000,9.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-11-29,43.000000,44.200000,0.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2009-12-06,43.000000,43.600000,0.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-01-17,40.000000,42.000000,-3.000000,-3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-01-31,40.000000,41.800000,0.000000,3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-02-14,39.000000,41.000000,-1.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-02-28,40.000000,40.400000,1.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-03-14,39.000000,39.600000,-1.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-03-28,43.000000,40.200000,4.000000,5.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-04-18,43.000000,40.800000,0.000000,-4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-05-02,35.000000,40.000000,-8.000000,-8.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-05-16,37.000000,39.400000,2.000000,10.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-05-30,35.000000,38.600000,-2.000000,-4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-06-20,35.000000,37.000000,0.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-06-27,42.000000,36.800000,7.000000,7.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-07-18,42.000000,38.200000,0.000000,-7.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-07-25,40.000000,38.800000,-2.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-08-01,37.000000,39.200000,-3.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-08-08,38.000000,39.800000,1.000000,4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-08-15,38.000000,39.000000,0.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,ALP (Primary),2010-08-19,36.200000,37.840000,-1.800000,-1.800000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2007-11-22,7.000000,7.000000,,,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-01-20,12.000000,9.500000,5.000000,,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-02-17,10.000000,9.666667,-2.000000,-7.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-03-02,10.000000,9.750000,0.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-03-16,11.000000,10.000000,1.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-04-06,10.000000,10.600000,-1.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-04-20,9.000000,10.000000,-1.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-05-04,9.000000,9.800000,0.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-05-18,9.000000,9.600000,0.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-06-01,10.000000,9.400000,1.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-06-15,12.000000,9.800000,2.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-06-29,10.000000,10.000000,-2.000000,-4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-07-13,11.000000,10.400000,1.000000,3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-07-27,10.000000,10.600000,-1.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-08-10,9.000000,10.400000,-1.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-08-24,8.000000,9.600000,-1.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-09-07,11.000000,9.800000,3.000000,4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-09-21,10.000000,9.600000,-1.000000,-4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-10-12,13.000000,10.200000,3.000000,4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-10-26,9.000000,10.200000,-4.000000,-7.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-11-09,9.000000,10.400000,0.000000,4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-11-23,11.000000,10.400000,2.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2008-12-07,10.000000,10.400000,-1.000000,-3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-01-18,10.000000,9.800000,0.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-02-08,8.000000,9.600000,-2.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-02-22,9.000000,9.600000,1.000000,3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-03-09,10.000000,9.400000,1.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-03-22,8.000000,9.000000,-2.000000,-3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-04-05,9.000000,8.800000,1.000000,3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-04-19,9.000000,9.000000,0.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-05-03,11.000000,9.400000,2.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-05-17,9.000000,9.200000,-2.000000,-4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-05-31,10.000000,9.600000,1.000000,3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-06-14,11.000000,10.000000,1.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-06-28,10.000000,10.200000,-1.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-07-12,11.000000,10.200000,1.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-07-26,9.000000,10.200000,-2.000000,-3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-08-09,10.000000,10.200000,1.000000,3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-08-23,9.000000,9.800000,-1.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-09-06,10.000000,9.800000,1.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-09-20,11.000000,9.800000,1.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-10-04,10.000000,10.000000,-1.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-10-18,10.000000,10.000000,0.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-11-01,10.000000,10.200000,0.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-11-15,11.000000,10.400000,1.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-11-29,12.000000,10.600000,1.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2009-12-06,11.000000,10.800000,-1.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-01-17,12.000000,11.200000,1.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-01-31,12.000000,11.600000,0.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-02-14,12.000000,11.800000,0.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-02-28,9.000000,11.200000,-3.000000,-3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-03-14,11.000000,11.200000,2.000000,5.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-03-28,12.000000,11.200000,1.000000,-1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-04-18,10.000000,10.800000,-2.000000,-3.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-05-02,10.000000,10.400000,0.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-05-16,12.000000,11.000000,2.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-05-30,16.000000,12.000000,4.000000,2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-06-20,15.000000,12.600000,-1.000000,-5.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-06-27,10.000000,12.600000,-5.000000,-4.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-07-18,12.000000,13.000000,2.000000,7.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-07-25,12.000000,13.000000,0.000000,-2.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-08-01,12.000000,12.200000,0.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-08-08,13.000000,11.800000,1.000000,1.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-08-15,14.000000,12.600000,1.000000,0.000000,False,,0,,
australia,Australia,2010,Australia 2010,development,GRN (Primary),2010-08-19,13.900000,12.980000,-0.100000,-1.100000,False,,0,,
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2007-11-22,48.000000,48.000000,,,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-01-20,42.000000,45.000000,-6.000000,,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-02-17,43.000000,44.333333,1.000000,7.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-03-02,37.000000,42.500000,-6.000000,-7.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-03-16,41.000000,42.200000,4.000000,10.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-04-06,41.000000,40.800000,0.000000,-4.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-04-20,39.000000,40.200000,-2.000000,-2.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-05-04,43.000000,40.200000,4.000000,6.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-05-18,43.000000,41.400000,0.000000,-4.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-06-01,43.000000,41.800000,0.000000,0.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-06-15,41.000000,41.800000,-2.000000,-2.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-06-29,45.000000,43.000000,4.000000,6.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-07-13,45.000000,43.400000,0.000000,-4.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-07-27,43.000000,43.400000,-2.000000,-2.000000,True,49.880000,0,65.000000,2.763745
australia,Australia,2010,Australia 2010,development,L/NP (2PP),2008-08-10,43.000000,43.400000,0.000000,2.000000,True,49.880000,0,65.000000,2.763745
